fileId,title,artist,producer,gn,mode,bpm,offsetMs,src,lvEasy,lvNormal,lvHard,notesEasy,notesNormal,notesHard,durEasy,durNormal,durHard,measEasy,measNormal,measHard,chartBpm,titleZhCn,artistZhCn,titleEn,artistEn,origName,enc,seed,seed1,seed2,innerOff,size
78,Keep Sweatin',Ray J ft. Fat Joe,T.Z.WANG,sdom0078t.gn,T,106,0,kgn,1,1,4,148,280,454,169,174,174,171,227,280,106,keep sweatin,ray j feat,keep sweatin,ray j feat,sdom0083T.gm,rewu,14916645,,,,44556
10079,天下無敵,MC MONG,TONY.C,sdom0079k.gn,K,98.95,-30,kgn,3,5,5,350,414,444,133,133,133,193,195,197,98.95,天下无敌,MC MONG,,MC MONG,sdom0079K.gm,rewu,14557459,,,,39420
79,天下無敵,MC MONG,TONY.C,sdom0079t.gn,T,98.95,-30,kgn,1,1,3,129,189,286,133,133,133,131,165,185,98.95,天下无敌,MC MONG,,MC MONG,sdom0079T.gm,rewu,9297497,,,,36840
10080,come over baby,克里斯帝娜,TONY.C,sdom0080k.gn,K,118.9,-10,kgn,4,4,4,308,330,332,127,127,127,178,181,188,118.9,come over baby,克里斯帝娜,come over baby,,sdom0080K.gm,rewu,11717824,,,,38032
80,come over baby,克里斯帝娜,TONY.C,sdom0080t.gn,T,118.9,-10,kgn,2,3,3,212,267,267,127,127,127,159,166,173,118.9,come over baby,克里斯帝娜,come over baby,,sdom0080T.gm,rewu,11158551,,,,35168
10082,Max power,9you,TONY.Z,sdom0082k.gn,K,152.3,-40,kgn,5,9,11,371,492,654,102,102,102,211,223,226,152.3,Max power,9you,Max power,9you,sdom0082K.gm,rewu,15893996,,,,44040
82,Max power,9you,TONY.Z,sdom0082t.gn,T,152.3,-40,kgn,1,3,5,208,266,334,102,102,102,181,195,204,152.3,Max power,9you,Max power,9you,sdom0082T.gm,rewu,12253538,,,,39792
10084,不想長大,S.H.E,S.Q.H&KiKi,sdom0084k.gn,K,93,-25,songname,4,5,6,335,352,408,129,129,129,182,182,187,93,不想长大,SHE,,SHE,sdom0084K.gm,sdom,11287415,,,456,38280
84,不想長大,S.H.E,S.Q.H&KiKi,sdom0084t.gn,T,93,-25,songname,1,2,3,165,241,294,129,129,129,138,162,174,93,不想长大,SHE,,SHE,sdom0084T.gm,sdom,15476977,,,456,38100
10085,星光,S.H.E,S.Q.H,sdom0085k.gn,K,99,-25,songname,1,4,8,150,276,416,96,96,96,129,138,150,99,星光,SHE,,SHE,sdom0085K.gm,sdom,11717501,,,456,33240
85,星光,S.H.E,S.Q.H,sdom0085t.gn,T,99,-25,songname,3,3,3,218,218,218,96,96,96,134,134,134,99,星光,SHE,,SHE,sdom0085T.gm,sdom,2948233,,,456,29280
10086,一時無倆,Twins,TONY.C,sdom0086k.gn,K,118,-25,songname,5,6,8,547,688,845,164,164,164,270,299,306,118,一时无两,Twins,,Twins,sdom0086K.gm,rewu,10709622,,,,62616
86,一時無倆,Twins,TONY.C,sdom0086t.gn,T,118,-25,songname,1,2,3,204,288,359,164,164,164,184,223,239,118,一时无两,Twins,,Twins,sdom0086T.gm,rewu,538872,,,,62616
10087,像你的眼睛一樣,夏奇拉,van,sdom0087k.gn,K,127,-20,kgn,1,7,7,292,627,868,171,171,171,283,340,360,127,像你的眼睛一样,夏奇拉,,,sdom0087K.gm,sdom,4792033,,,456,76392
87,像你的眼睛一樣,夏奇拉,van,sdom0087t.gn,T,127,-20,kgn,1,1,4,159,292,446,171,171,171,198,283,315,127,像你的眼睛一样,夏奇拉,,,sdom0087T.gm,sdom,14042665,,,456,66584
10088,新年好,中國娃娃,TONY.Z,sdom0088k.gn,K,140.9,-20,kgn,5,6,8,627,683,819,155,155,155,357,359,373,140.9,新年好,中国娃娃,,,sdom0088K.gm,rewu,3653280,,,,75516
88,新年好,中國娃娃,TONY.Z,sdom0088t.gn,T,140.9,-20,kgn,1,2,5,225,379,564,155,155,155,234,290,344,140.9,新年好,中国娃娃,,,sdom0088T.gm,rewu,15363278,,,,59412
10089,甜心戰士,幸田來未,TONY.C,sdom0089k.gn,K,155,-20,kgn,5,7,8,482,535,691,133,133,133,279,286,305,155,甜心战士,幸田来未,,,sdom0089K.gm,rewu,9559007,,,,59088
89,甜心戰士,幸田來未,TONY.C,sdom0089t.gn,T,155,-20,kgn,2,3,5,186,302,474,133,133,133,168,231,271,155,甜心战士,幸田来未,,,sdom0089T.gm,rewu,8512258,,,,52236
10090,花與劍,J.S,TONY.C,sdom0090k.gn,K,120,-20,kgn,2,3,3,214,247,266,136,136,136,173,177,181,120,花与剑,J.S,,J.S,sdom0090K.gm,rewu,7691599,,,,31444
90,花與劍,J.S,TONY.C,sdom0090t.gn,T,120,-20,kgn,1,1,2,104,170,191,136,136,136,115,161,167,120,花与剑,J.S,,J.S,sdom0090T.gm,rewu,5462854,,,,26688
10092,天馬行空,林子良,TONY.Z,sdom0092k.gn,K,75.15,-15,songname,5,6,7,420,518,586,162,162,162,168,182,189,75.15,天马行空,林子良,,,sdom0092K.gm,rewu,4183136,,,,36408
92,天馬行空,林子良,TONY.Z,sdom0092t.gn,T,75.15,-15,songname,2,3,5,272,309,420,162,162,162,158,159,168,75.15,天马行空,林子良,,,sdom0092T.gm,rewu,15239833,,,,33852
10093,霍元甲,周杰倫,VAN,sdom0093k.gn,K,98,-20,songname,3,5,9,356,520,700,183,183,183,224,272,314,98,霍元甲,周杰伦,,,sdom0093K.gm,rewu,15779815,,,,60756
93,霍元甲,周杰倫,TONY.Z,sdom0093t.gn,T,98,-20,songname,1,2,4,210,317,385,183,183,183,179,190,195,98,霍元甲,周杰伦,,,sdom0093T.gm,rewu,10806752,,,,38460
10097,you-make-me-wanna,blue,van,sdom0097k.gn,K,79,-25,kgn,4,7,9,409,641,754,173,173,173,236,246,246,79,you-make-me-wanna,blue,you-make-me-wanna,blue,sdom0097K.gm,rewu,5850783,,,,85180
97,you-make-me-wanna,blue,van,sdom0097t.gn,T,79,-25,kgn,1,4,7,209,409,641,173,173,173,206,236,246,79,you-make-me-wanna,blue,you-make-me-wanna,blue,sdom0097T.gm,rewu,3463455,,,,82584
10098,逆鱗,周杰倫,van,sdom0098k.gn,K,88,-60,kgn,5,5,8,364,437,634,141,141,141,263,245,222,88,逆鳞,周杰伦,,,sdom0098K.gm,rewu,14047299,,,,455524
98,逆鱗,周杰倫,van,sdom0098t.gn,T,88,-60,kgn,2,5,5,181,364,437,141,141,141,228,263,245,88,逆鳞,周杰伦,,,sdom0098T.gm,rewu,10647838,,,,455308
10100,桃花朵朵開,阿牛,S.Q.H,sdom0100k.gn,K,128,-40,songname,3,5,5,352,463,542,161,161,161,282,308,328,128,桃花朵朵开,阿牛,,,sdom0100K.gm,rewu,9017738,,,,62688
100,桃花朵朵開,阿牛,S.Q.H,sdom0100t.gn,T,128,-40,songname,3,3,5,347,339,512,161,161,161,282,276,330,128,桃花朵朵开,阿牛,,,sdom0100T.gm,rewu,9458173,,,,62688
10101,Super Model,S.H.E,TONY.C,sdom0101k.gn,K,108,-25,kgn,4,5,7,443,594,731,146,146,146,261,268,278,108,Super Model,S.H.E,Super Model,S.H.E,sdom0101K.gm,rewu,13179332,,,,204252
101,Super Model,S.H.E,TONY.C,sdom0101t.gn,T,108,-25,kgn,1,1,3,117,232,323,146,142,146,149,199,218,108,Super Model,S.H.E,Super Model,S.H.E,sdom0101T.gm,rewu,15186671,,,,204252
10102,Firefly,A*Teens,van,sdom0102k.gn,K,82,-40,kgn,1,3,6,179,280,511,120,120,120,174,199,173,82,fire_fly,teens,fire_fly,teens,sdom0102K.gm,rewu,12232688,,,,36420
102,Firefly,A*Teens,van,sdom0102t.gn,T,82,-40,kgn,1,2,3,83,187,293,120,120,120,188,230,245,82,fire_fly,teens,fire_fly,teens,sdom0102T.gm,rewu,12172595,,,,49344
10103,木馬屠城記,王心凌,T.Z.WANG,sdom0103k.gn,K,106,-70,kgn,5,6,9,474,516,651,138,138,138,256,257,259,106,木马屠城记,王心凌,,,sdom0103K.gm,sdom,6640634,,,456,53892
103,木馬屠城記,王心凌,T.Z.WANG,sdom0103t.gn,T,106,-70,kgn,1,3,4,201,295,401,138,138,138,194,224,243,106,木马屠城记,王心凌,,,sdom0103T.gm,sdom,14075398,,,456,47516
10104,二十二,陶喆,TONY.Z,sdom0104k.gn,K,93,-20,kgn,3,4,5,488,551,626,183,183,183,411,412,414,93,二十二,陶喆,,,sdom0104K.gm,rewu,12961473,,,,95336
104,二十二,陶喆,TONY.Z,sdom0104t.gn,T,93,-20,kgn,1,2,3,357,387,426,183,183,183,263,266,250,93,二十二,陶喆,,,sdom0104T.gm,rewu,13136134,,,,55008
10105,Like I Love You,賈斯汀,T.Z.WANG,sdom0105k.gn,K,115,-35,kgn,4,4,7,305,343,541,123,123,123,198,209,221,115,Like I Love You,贾斯汀,Like I Love You,,sdom0105K.gm,rewu,5570672,,,,57000
105,Like I Love You,賈斯汀,T.Z.WANG,sdom0105t.gn,T,115,-35,kgn,1,1,3,104,190,275,123,123,123,130,175,193,115,Like I Love You,贾斯汀,Like I Love You,,sdom0105T.gm,rewu,5411974,,,,28956
10106,soundscape,B.O.A,S.Q.H,sdom0106k.gn,K,142,-30,kgn,6,5,6,459,452,477,141,141,141,309,302,310,142,soundscape,B.O.A,soundscape,B.O.A,sdom0106K.gm,rewu,8781121,,,,65724
106,soundscape,B.O.A,S.Q.H,sdom0106t.gn,T,142,-30,kgn,4,5,5,334,397,431,141,141,141,259,282,289,142,soundscape,B.O.A,soundscape,B.O.A,sdom0106T.gm,rewu,5861288,,,,66492
10107,Anymotion,李孝利,T.Z.WANG,sdom0107k.gn,K,134.1,-20,kgn,4,5,8,453,564,761,137,137,137,278,277,288,134.1,Anymotion,李孝利,Anymotion,,sdom0107K.gm,sdom,5714948,,,456,60228
107,Anymotion,李孝利,T.Z.WANG,sdom0107t.gn,T,134.1,-20,kgn,1,2,5,166,301,469,137,137,137,187,253,268,134.1,Anymotion,李孝利,Anymotion,,sdom0107T.gm,sdom,14395713,,,456,49848
10108,第三次的愛,蔡妍,TONY.C,sdom0108k.gn,K,128,-25,kgn,5,5,10,438,567,973,136,136,135,281,300,313,128,第三次的爱,蔡妍,,,sdom0108K.gm,sdom,3628250,,,456,61912
108,第三次的愛,蔡妍,TONY.C,sdom0108t.gn,T,128,-25,kgn,1,1,3,136,168,298,136,136,136,167,181,236,128,第三次的爱,蔡妍,,,sdom0108T.gm,sdom,6964435,,,456,61912
10109,皇帝,胡彥斌,T.Z.WANG,sdom0109k.gn,K,108,-25,songname,4,6,7,418,512,647,140,140,140,238,241,244,108,皇帝,胡彦斌,,,sdom0109K.gm,rewu,15444195,,,,89532
109,皇帝,胡彥斌,T.Z.WANG,sdom0109t.gn,T,108,-25,songname,1,3,4,191,282,413,140,140,140,167,221,228,108,皇帝,胡彦斌,,,sdom0109T.gm,rewu,3226346,,,,42360
10111,jewel song,寶兒,TONY.C,sdom0111k.gn,K,112,-20,kgn,3,4,5,423,514,581,160,160,160,276,296,303,112,jewel song,宝儿,jewel song,,sdom0111K.gm,sdom,11501946,,,456,69216
111,jewel song,寶兒,TONY.C,sdom0111t.gn,T,112,-20,kgn,1,1,1,101,178,274,160,160,160,111,180,220,112,jewel song,宝儿,jewel song,,sdom0111T.gm,sdom,8403463,,,456,69216
10112,一年後,Brown eyes,TONY.Z,sdom0112k.gn,K,104,-25,kgn,3,4,6,389,499,596,147,147,147,461,483,487,104,一年后,Brown eyes,,Brown eyes,sdom0112K.gm,rewu,213766,,,,97500
112,一年後,Brown eyes,TONY.Z,sdom0112t.gn,T,104,-25,kgn,1,2,3,251,287,340,147,147,147,201,205,210,104,一年后,Brown eyes,,Brown eyes,sdom0112T.gm,rewu,6627674,,,,37944
10113,願望,胡彥斌,VAN,sdom0113k.gn,K,130,-25,songname,3,4,8,342,450,608,142,142,142,293,314,338,130,愿望,胡彦斌,,,sdom0113K.gm,sdom,15959061,,,456,63528
113,願望,胡彥斌,VAN,sdom0113t.gn,T,130,-25,songname,2,4,4,185,325,428,142,142,142,183,255,281,130,愿望,胡彦斌,,,sdom0113T.gm,sdom,10505484,,,456,89736
10114,無敵超人,Twins,TONY.C,sdom0114k.gn,K,127.5,-30,songname,2,4,6,351,588,757,163,163,163,278,347,365,127.5,无敌超人,Twins,,Twins,sdom0114K.gm,rewu,9461651,,,,301180
114,無敵超人,Twins,TONY.C,sdom0114t.gn,T,127.5,-30,songname,1,2,2,203,223,351,163,163,163,212,227,278,127.5,无敌超人,Twins,,Twins,sdom0114T.gm,rewu,11085879,,,,301180
10115,Give My Love,9you,TONY.C,sdom0115k.gn,K,90,-20,kgn,3,7,7,433,689,732,170,170,173,273,273,340,90,Give My Love,9you,Give My Love,9you,sdom0115K.gm,sdom,11033287,,,456,59328
115,Give My Love,9you,TONY.C,sdom0115t.gn,T,90,-20,kgn,1,1,3,146,239,382,170,170,170,157,228,260,90,Give My Love,9you,Give My Love,9you,sdom0115T.gm,sdom,14321233,,,456,59328
10116,steal away,朴志胤,S.Q.H,sdom0116k.gn,K,100.5,-55,kgn,5,5,6,406,445,502,133,133,133,246,254,259,100.5,steal away,朴志胤,steal away,,sdom0116K.gm,rewu,10625875,,,,49476
116,steal away,朴志胤,S.Q.H,sdom0116t.gn,T,100.5,-55,kgn,3,3,3,285,324,382,133,133,133,218,228,241,100.5,steal away,朴志胤,steal away,,sdom0116T.gm,rewu,5371037,,,,49476
10117,Feel fine,倉木麻衣,TONY.Z,sdom0117k.gn,K,152,-35,kgn,5,6,11,592,669,872,143,143,143,618,619,633,152,Feel fine,仓木麻衣,Feel fine,,sdom0117K.gm,sdom,5720630,,,456,141516
117,Feel fine,倉木麻衣,TONY.Z,sdom0117t.gn,T,152,-35,kgn,1,3,5,294,354,461,143,143,143,268,275,296,152,Feel fine,仓木麻衣,Feel fine,,sdom0117T.gm,sdom,998725,,,456,53292
10118,NeverSayGoodbye,MY GIRL,TONY.C,sdom0118k.gn,K,100.02,0,kgn,6,6,8,453,505,669,127,127,127,210,216,221,100.02,NeverSayGoodbye,MY GIRL,NeverSayGoodbye,MY GIRL,sdom0118K.gm,sdom,4782931,,,456,82928
118,NeverSayGoodbye,MY GIRL,TONY.C,sdom0118t.gn,T,100.02,0,kgn,1,2,6,140,277,394,127,127,127,127,179,193,100.02,NeverSayGoodbye,MY GIRL,NeverSayGoodbye,MY GIRL,sdom0118T.gm,sdom,4322800,,,456,82928
10119,兩個人,蔡研,S.Q.H,sdom0119k.gn,K,100,-25,kgn,4,5,5,376,437,466,136,136,136,209,224,229,100,两个人,蔡研,,,sdom0119K.gm,rewu,16345843,,,,43632
119,兩個人,蔡研,S.Q.H,sdom0119t.gn,T,100,-25,kgn,3,3,4,346,373,421,136,136,136,206,211,218,100,两个人,蔡研,,,sdom0119T.gm,rewu,12496845,,,,43632
10120,bombbud,軼名,S.Q.H,sdom0120k.gn,K,146.56,-50,kgn,3,4,4,337,389,390,127,127,127,323,345,346,146.56,bombbud,轶名,bombbud,,sdom0120K.gm,rewu,6739203,,,,63264
120,bombbud,軼名,S.Q.H,sdom0120t.gn,T,146.56,-50,kgn,3,4,4,279,322,380,127,127,127,311,323,347,146.56,bombbud,轶名,bombbud,,sdom0120T.gm,rewu,4894012,,,,63264
10121,Def tech my way,BrotherBeatin,TONY.Z,sdom0121k.gn,K,100,-25,kgn,5,6,7,519,575,684,144,144,144,405,404,404,100,Def tech my way,BrotherBeatin,Def tech my way,BrotherBeatin,sdom0121K.gm,rewu,4755749,,,,84936
121,Def tech my way,BrotherBeatin,TONY.Z,sdom0121t.gn,T,100,-25,kgn,1,2,4,213,300,416,144,144,144,196,211,229,100,Def tech my way,BrotherBeatin,Def tech my way,BrotherBeatin,sdom0121T.gm,rewu,14659209,,,,41172
10125,愛情輪廓,許慧欣,TONY.C,sdom0125k.gn,K,103,-30,kgn,3,4,5,496,533,692,188,188,188,302,307,332,103,爱情轮廓,许慧欣,,,sdom0125K.gm,rewu,14467130,,,,97944
125,愛情輪廓,許慧欣,TONY.C,sdom0125t.gn,T,103,-30,kgn,1,2,2,175,294,365,188,188,188,188,250,277,103,爱情轮廓,许慧欣,,,sdom0125T.gm,rewu,13526628,,,,97944
10126,奇蹟,寶兒,TONY.Z,sdom0126k.gn,K,105,-20,kgn,5,6,7,529,604,750,178,178,178,401,408,438,105,奇迹,宝儿,,,sdom0126K.gm,rewu,3970459,,,,86508
126,奇蹟,寶兒,TONY.Z,sdom0126t.gn,T,105,-20,kgn,1,3,5,227,351,502,178,178,178,229,247,264,105,奇迹,宝儿,,,sdom0126T.gm,rewu,15359360,,,,49104
10127,where is the love,black eyed peas,S.Q.H,sdom0127k.gn,K,94.1,-35,kgn,5,6,7,574,592,681,142,142,142,238,239,243,94.1,where is the love,black eyed peas,where is the love,black eyed peas,sdom0127K.gm,rewu,2560745,,,,47208
127,where is the love,black eyed peas,S.Q.H,sdom0127t.gn,T,94.1,-35,kgn,3,3,4,349,411,459,142,142,142,215,221,227,94.1,where is the love,black eyed peas,where is the love,black eyed peas,sdom0127T.gm,rewu,7369702,,,,47208
10128,let's get it started,black eyed peas,S.Q.H,sdom0128k.gn,K,105,-30,songname,6,6,7,495,579,655,139,139,139,210,227,231,105,get it started,black eyed,get it started,black eyed,sdom0128K.gm,rewu,3147215,,,,68772
128,let's get it started,black eyed peas,S.Q.H,sdom0128t.gn,T,105,-30,songname,4,5,6,396,460,498,139,139,139,193,206,212,105,get it started,black eyed,get it started,black eyed,sdom0128T.gm,rewu,6214124,,,,68772
10129,So sick,Ne-yo,TONY.Z,sdom0129k.gn,K,95,-40,kgn,4,7,11,483,584,770,151,151,151,367,374,386,95,So sick,Ne-yo,So sick,Ne-yo,sdom0129K.gm,sdom,5012989,,,456,77244
129,So sick,Ne-yo,TONY.Z,sdom0129t.gn,T,95,-40,kgn,1,2,3,215,299,414,151,151,151,332,329,344,95,So sick,Ne-yo,So sick,Ne-yo,sdom0129T.gm,sdom,4106476,,,456,77244
10130,假裝正經,Twins,TONY.C,sdom0130k.gn,K,118,-30,kgn,4,5,6,469,504,745,143,143,143,288,289,297,118,假装正经,Twins,,Twins,sdom0130K.gm,rewu,9451702,,,,150704
130,假裝正經,Twins,TONY.C,sdom0130t.gn,T,118,-30,kgn,1,1,2,136,162,298,143,143,143,167,176,248,118,假装正经,Twins,,Twins,sdom0130T.gm,rewu,16438753,,,,150704
10131,SHE BANGS,瑞奇.馬丁,TONY.C,sdom0131k.gn,K,143.9,-35,kgn,2,6,13,410,821,1382,170,170,170,392,441,444,143.9,SHE BANGS,瑞奇.马丁,SHE BANGS,,sdom0131K.gm,rewu,9811755,,,,90708
131,SHE BANGS,瑞奇.馬丁,TONY.C,sdom0131t.gn,T,143.9,-35,kgn,1,1,4,100,198,451,170,170,170,155,253,395,143.9,SHE BANGS,瑞奇.马丁,SHE BANGS,,sdom0131T.gm,rewu,10826894,,,,90708
10132,分開旅行,黃立行vs劉若英,T.Z.WANG,sdom0132k.gn,K,86,-24,kgn,4,5,9,330,448,626,122,122,122,179,183,183,86,分开旅行,黄立行vs刘若英,,,sdom0132K.gm,sdom,13775302,,,456,61560
132,分開旅行,黃立行vs劉若英,T.Z.WANG,sdom0132t.gn,T,86,-24,kgn,1,2,3,114,222,321,122,122,122,120,162,175,86,分开旅行,黄立行vs刘若英,,,sdom0132T.gm,sdom,10109794,,,456,33600
10133,星光遊樂園,Twins,TONY.C,sdom0133k.gn,K,100,-25,songname,4,5,6,569,671,842,206,206,206,348,352,357,100,星光游乐园,Twins,,Twins,sdom0133K.gm,rewu,8906809,,,,78792
133,星光遊樂園,Twins,TONY.C,sdom0133t.gn,T,100,-25,songname,1,1,2,167,319,358,206,206,206,213,310,321,100,星光游乐园,Twins,,Twins,sdom0133T.gm,rewu,7221722,,,,78792
10136,i can't go on,fir,T.Z.WANG,sdom0136k.gn,K,126,-25,kgn,5,6,8,413,493,540,142,142,142,261,270,272,126,i can't go on,fir,i can't go on,fir,sdom0136K.gm,rewu,13966464,,,,92044
136,i can't go on,fir,T.Z.WANG,sdom0136t.gn,T,126,-25,kgn,1,2,4,139,257,370,142,142,142,171,235,253,126,i can't go on,fir,i can't go on,fir,sdom0136T.gm,rewu,10436690,,,,43176
10137,水煮魚,王蓉,S.Q.H,sdom0137k.gn,K,160,-20,songname,6,7,7,554,590,629,139,139,139,317,324,330,160,水煮鱼,王蓉,,,sdom0137K.gm,sdom,15993803,,,456,64188
137,水煮魚,王蓉,S.Q.H,sdom0137t.gn,T,160,-20,songname,3,5,6,346,469,515,139,139,139,262,295,308,160,水煮鱼,王蓉,,,sdom0137T.gm,sdom,1055241,,,456,64092
10138,不死之身,林俊傑,VAN,sdom0138k.gn,K,103,-20,songname,5,6,7,470,487,560,174,174,174,291,285,305,103,不死之身,林俊杰,,,sdom0138K.gm,rewu,12863590,,,,103088
138,不死之身,林俊傑,VAN,sdom0138t.gn,T,103,-20,songname,1,1,4,120,236,444,174,174,174,156,242,295,103,不死之身,林俊杰,,,sdom0138T.gm,rewu,13832611,,,,103088
10140,睫毛彎彎,王心凌,T.Z.WANG,sdom0140k.gn,K,90,-20,kgn,5,6,7,552,613,723,189,189,189,291,291,293,90,睫毛弯弯,王心凌,,,sdom0140K.gm,rewu,3525522,,,,122292
140,睫毛彎彎,王心凌,T.Z.WANG,sdom0140t.gn,T,90,-20,kgn,1,2,3,178,289,494,189,189,189,193,250,289,90,睫毛弯弯,王心凌,,,sdom0140T.gm,rewu,195155,,,,45684
10141,Thank You,W-inds,S.Q.H,sdom0141k.gn,K,139.98,-20,kgn,9,9,9,896,879,905,169,169,169,411,418,420,139.98,Thank You,W-inds,Thank You,W-inds,sdom0141K.gm,sdom,1337954,,,456,87252
141,Thank You,W-inds,S.Q.H,sdom0141t.gn,T,139.98,-20,kgn,4,4,5,499,547,626,169,169,169,352,362,388,139.98,Thank You,W-inds,Thank You,W-inds,sdom0141T.gm,sdom,11738594,,,456,87252
10142,I still love you,W-inds,TONY.Z,sdom0142k.gn,K,170,-30,kgn,5,6,12,626,731,1110,163,163,163,705,712,727,170,I still love you,W-inds,I still love you,W-inds,sdom0142K.gm,sdom,15088148,,,456,162228
142,I still love you,W-inds,TONY.Z,sdom0142t.gn,T,170,-30,kgn,1,2,5,217,406,526,163,163,163,275,363,392,170,I still love you,W-inds,I still love you,W-inds,sdom0142T.gm,sdom,8548213,,,456,69420
10143,this time,W-inds,XinLin,sdom0143k.gn,K,153.98,-35,kgn,3,5,10,317,526,812,141,141,141,278,348,376,153.98,this time,W-inds,this time,W-inds,sdom0143K.gm,sdom,11372219,,,456,81708
143,this time,W-inds,XinLin,sdom0143t.gn,T,153.98,-35,kgn,1,1,2,137,176,258,141,141,141,178,218,275,153.98,this time,W-inds,this time,W-inds,sdom0143T.gm,sdom,337258,,,456,77132
10145,爆米花的味道,蔡依林,TONY.Z,sdom0145k.gn,K,123.1,-35,songname,5,7,8,512,602,807,126,126,126,486,482,478,123.1,爆米花的味道,蔡依林,,,sdom0145K.gm,sdom,13291126,,,456,104592
145,爆米花的味道,蔡依林,TONY.Z,sdom0145t.gn,T,123.1,-35,songname,1,2,4,246,331,452,126,126,126,439,442,444,123.1,爆米花的味道,蔡依林,,,sdom0145T.gm,sdom,12510099,,,456,95364
10146,月光光,關智斌,S.Q.H,sdom0146k.gn,K,140,-5,songname,6,7,7,518,575,618,137,137,137,288,300,315,140,月光光,关智斌,,,sdom0146K.gm,rewu,11110629,,,,60816
146,月光光,關智斌,S.Q.H,sdom0146t.gn,T,140,-5,songname,4,5,5,357,436,514,137,137,137,259,284,298,140,月光光,关智斌,,,sdom0146T.gm,rewu,7237072,,,,60816
10147,花樣,松隆子,TONY.C,sdom0147k.gn,K,87,-20,kgn,3,5,8,542,803,910,206,206,206,306,306,308,87,花样,松隆子,,,sdom0147K.gm,sdom,6186722,,,456,195488
147,花樣,松隆子,TONY.C,sdom0147t.gn,T,87,-20,kgn,1,1,3,141,290,403,206,206,206,180,266,278,87,花样,松隆子,,,sdom0147T.gm,sdom,16327487,,,456,229368
10148,香水百合,張韶涵,TONY.Z,sdom0148k.gn,K,148,-45,songname,5,7,9,464,535,705,124,124,124,463,458,466,148,香水百合,张韶涵,,,sdom0148K.gm,rewu,8746066,,,,123384
148,香水百合,張韶涵,TONY.Z,sdom0148t.gn,T,148,-45,songname,1,3,4,271,327,437,124,124,124,247,251,264,148,香水百合,张韶涵,,,sdom0148T.gm,rewu,12479237,,,,46944
10149,My Girl,姜成勳,S.Q.H,sdom0149k.gn,K,108,0,kgn,4,5,6,594,683,725,177,177,177,321,326,328,108,My Girl,姜成勋,My Girl,,sdom0149K.gm,rewu,12180811,,,,63000
149,My Girl,姜成勳,S.Q.H,sdom0149t.gn,T,108,0,kgn,2,3,4,425,473,509,177,177,177,286,299,309,108,My Girl,姜成勋,My Girl,,sdom0149T.gm,rewu,16360199,,,,63000
10150,Show me your love,東方神起,TONY.Z,sdom0150k.gn,K,117,-12,kgn,3,4,7,399,545,680,160,160,160,440,461,468,117,Show me your love,东方神起,Show me your love,,sdom0150K.gm,rewu,1224969,,,,96004
150,Show me your love,東方神起,TONY.Z,sdom0150t.gn,T,117,-12,kgn,1,2,4,271,328,514,160,160,160,280,289,292,117,Show me your love,东方神起,Show me your love,,sdom0150T.gm,rewu,10253104,,,,53832
10151,its like that,mariah carey,T.Z.WANG,sdom0151k.gn,K,97,-20,kgn,5,6,7,537,631,723,155,155,155,273,276,277,97,its like that,mariah carey,its like that,mariah carey,sdom0151K.gm,sdom,10558863,,,456,65760
151,its like that,mariah carey,T.Z.WANG,sdom0151t.gn,T,97,-20,kgn,1,2,4,190,263,386,155,155,155,196,230,260,97,its like that,mariah carey,its like that,mariah carey,sdom0151T.gm,sdom,3176889,,,456,43128
10152,feeling good,dapumb,TONY.C,sdom0152k.gn,K,106.1,-20,kgn,4,5,7,351,377,528,126,126,126,201,203,205,106.1,feeling good,dapumb,feeling good,dapumb,sdom0152K.gm,rewu,7442253,,,,75504
152,feeling good,dapumb,TONY.C,sdom0152t.gn,T,106.1,-20,kgn,1,1,3,92,183,256,126,126,126,123,185,196,106.1,feeling good,dapumb,feeling good,dapumb,sdom0152T.gm,rewu,14428123,,,,75504
10153,Without your love,JTL,TONY.C,sdom0153k.gn,K,134,-20,kgn,6,7,10,665,696,1029,166,166,166,365,371,394,134,Without your love,JTL,Without your love,JTL,sdom0153K.gm,rewu,5282049,,,,125844
153,Without your love,JTL,TONY.C,sdom0153t.gn,T,134,-20,kgn,1,1,4,188,324,404,166,166,166,231,327,337,134,Without your love,JTL,Without your love,JTL,sdom0153T.gm,rewu,15051519,,,,125844
10154,解夏,華少翌,S.Q.H,sdom0154k.gn,K,90.02,-20,kgn,5,7,7,513,609,624,155,155,155,325,347,350,90.02,解夏,华少翌,,,sdom0154K.gm,rewu,9430074,,,,76252
154,解夏,華少翌,S.Q.H,sdom0154t.gn,T,90.02,-20,kgn,5,6,6,474,512,561,155,155,155,313,336,342,90.02,解夏,华少翌,,,sdom0154T.gm,rewu,15435334,,,,76252
10155,孤單芭蕾,李貞賢,TONY.C,sdom0155k.gn,K,132,-20,kgn,5,5,7,636,666,834,152,152,152,325,329,333,132,孤单芭蕾,李贞贤,,,sdom0155K.gm,sdom,7398060,,,456,63540
155,孤單芭蕾,李貞賢,TONY.C,sdom0155t.gn,T,132,-20,kgn,1,1,4,163,316,436,152,152,152,186,245,242,132,孤单芭蕾,李贞贤,,,sdom0155T.gm,sdom,10275048,,,456,63540
10157,一夜情人,JTL,T.Z.WANG,sdom0157k.gn,K,89,-20,kgn,4,6,7,490,577,678,191,191,191,277,279,280,89,一夜情人,JTL,,JTL,sdom0157K.gm,rewu,12972183,,,,58956
